Make,Model,Nickname,Car Gender,Buyer Gender,Buyer Age,Buzzword,Country,City,Dealer Latitude,Dealer Longitude,Color,New Car,Purchase Date,Sale Price,Discount,Resell Price,5-yr Depreciation,Top Speed,0-60 Time
MINI,Clubman,Pam,Female,Female,68,Quality-focused,Indonesia,Laban,3.07548,116.447998,Green,TRUE,01/12/2015,35851.19,0.4714,15732.4,0.24,149.7,6
BMW,M,Malia,Female,Female,59,mission-critical,Myanmar,Yamethin,20.4314732,96.1367935,Maroon,FALSE,29/06/2012,60841.33,0.6677,26813.4,0.09,183.8,14.9
Buick,Park Avenue,Burtie,Male,Male,28,array,China,Amu Gulang Baolige,48.35874,118.14065,Violet,TRUE,30/11/2015,12545.08,0.4128,30919.32,0.22,197.5,7.5
Chevrolet,Tracker,Janetta,Female,Female,23,object-oriented,Ukraine,Vyzhnytsya,48.2521582,25.1973796,Green,TRUE,22/11/2019,47914.09,0.1354,46187.12,0.09,124.2,4.2
Mazda,Familia,Pernell,Male,Male,49,responsive,Russia,Trunovskoye,45.478943,42.1414011,Blue,FALSE,24/11/2016,44175.76,0.0748,48690.76,0.13,219.1,9.2
Honda,Civic GX,Daren,Male,Male,47,Networked,China,Hedi,34.393136,115.865746,Green,TRUE,07/11/2016,28520.23,0.1142,37802.19,0.06,186.3,14.5
Toyota,Tundra,Nicko,Female,Male,62,maximized,China,Baita,41.270347,123.174325,Mauv,TRUE,18/01/2011,61225.02,0.4563,23728,0.01,193.9,14.6
Acura,NSX,Aileen,Female,Female,26,foreground,Indonesia,Lundo,-6.7708657,111.1980575,Violet,TRUE,18/09/2019,28974.36,0.4448,37198.69,0.09,164.1,12.8
Ford,Probe,Dulsea,Male,Female,41,encryption,Portugal,Crasto,41.3666,-8.1991612,Orange,TRUE,24/02/2008,31545.86,0.6078,11748.71,0.14,249.9,7.9
Nissan,Altima,Catherine,Female,Female,44,open architecture,Argentina,San Miguel de Tucumán,-26.791241,-65.2151086,Yellow,TRUE,21/01/2015,61452.25,0.4304,13330.26,0.22,249.3,13
Oldsmobile,Cutlass,Prisca,Male,Female,25,project,Portugal,São Lourenço de Mamporcão,38.8905198,-7.5457633,Khaki,TRUE,25/06/2003,63195.55,0.649,17532.71,0.24,186.8,11.8
MINI,Cooper Clubman,Cale,Female,Male,34,fault-tolerant,Uzbekistan,Sirdaryo,40.3863808,68.7154975,Puce,FALSE,22/09/2006,92677.71,0.3076,14594.59,0.18,233.8,7.7
Subaru,Impreza,Darrell,Female,Male,38,static,China,Anfu,27.392873,114.619893,Indigo,FALSE,18/04/2009,95428.06,0.3609,17658.46,0.07,180.7,12
Audi,S4,Pincas,Male,Male,68,architecture,China,Xingbin,23.72892,109.183333,Crimson,TRUE,18/09/2007,88350.34,0.1309,40099.54,0.07,210,12.1
Chevrolet,G-Series G30,Hartwell,Male,Male,52,Quality-focused,Thailand,Non Narai,15.2388086,103.9131975,Red,FALSE,17/02/2017,82252.71,0.0466,41509.91,0.11,125,2.8
Ford,Focus,Abbot,Female,Male,71,model,Chad,Benoy,8.9909734,16.3169479,Fuscia,FALSE,22/07/2017,14120.59,0.0947,31824.46,0.16,240.6,10.3
Mercedes-Benz,E-Class,Noella,Female,Female,55,Robust,Canada,Richmond,49.1571976,-123.1152602,Purple,FALSE,16/01/2008,65682.45,0.3026,28013.96,0.08,210.4,3.7
Mercedes-Benz,W201,Hobie,Female,Male,34,Programmable,Canada,Mirabel,45.7340335,-74.1402449,Fuscia,TRUE,03/05/2005,26972.14,0.438,10275.8,0.02,192.5,2.4
Mercury,Sable,Damiano,Female,Male,29,intranet,Cameroon,Bafoussam,5.4807517,10.4284178,Red,FALSE,18/01/2005,62190.2,0.6175,11415.28,0.16,143.9,3.6
Plymouth,Voyager,Thom,Female,Male,54,neural-net,China,Apengjiang,29.155723,108.752195,Purple,FALSE,05/11/2003,30926.18,0.1122,34211.55,0.15,218.8,6.8
Nissan,Pathfinder Armada,Simeon,Male,Male,31,groupware,Portugal,Amieirinha,39.7317899,-8.9338952,Crimson,FALSE,22/07/2009,65028.65,0.3321,21594.95,0.08,212.5,3.4
Hyundai,Genesis Coupe,Stephenie,Male,Female,75,interface,Poland,Ludwin,51.3457825,22.9059007,Khaki,FALSE,09/10/2016,20797.03,0.4126,47377.6,0.14,171.2,5
Mazda,MX-5,Estevan,Female,Male,34,Function-based,China,Chetian,22.5805725,113.8853373,Orange,FALSE,20/10/2008,40913.44,0.5446,15232.12,0.2,145.1,3.2
Ford,F250,Guillema,Female,Female,26,Proactive,Pakistan,Bhalwāl,32.2760111,72.9216603,Violet,TRUE,22/08/2005,52250.19,0.5674,41783.93,0.02,232.8,6.5
Subaru,Justy,Fabiano,Female,Male,70,mobile,Serbia,Stari Grad,44.8184554,20.4643411,Maroon,FALSE,22/11/2007,27274.77,0.5825,39452.08,0.23,234,10.3
Chevrolet,Corvette,Cathyleen,Male,Female,35,leading edge,China,Jiashan,30.830898,120.92585,Mauv,TRUE,31/07/2009,91487.75,0.5337,24182.58,0.15,120.6,6.8
Chevrolet,Cruze,Tadeas,Female,Male,54,methodical,Philippines,Cabugao,17.8200009,120.4544261,Goldenrod,FALSE,01/06/2008,36056.89,0.1998,25969.13,0.25,203.4,9.6
Chevrolet,Malibu,Desmund,Male,Male,26,task-force,United States,Olympia,47.0378741,-122.9006951,Purple,FALSE,29/10/2012,18583.26,0.3288,49640.71,0.12,148.7,5
GMC,Yukon XL 1500,Sascha,Female,Male,74,discrete,Lithuania,Mazeikiai,56.3089225,22.2987465,Mauv,TRUE,01/12/2015,96627.75,0.5333,49697.75,0.08,196.2,11.1
GMC,2500 Club Coupe,Dav,Female,Male,37,moderator,Jordan,Adir,31.2057792,35.7593545,Green,TRUE,28/08/2004,43263.48,0.0035,45704.07,0.23,248,12
BMW,5 Series,Filippo,Female,Male,66,Intuitive,Indonesia,Sambirobyong,-7.6656142,111.2949357,Purple,FALSE,20/03/2014,71097.83,0.5814,12973.29,0.24,136.4,12.1
Mitsubishi,Galant,Kaleb,Female,Male,43,next generation,Ukraine,Zarya,50.7241261,26.0266362,Mauv,TRUE,03/02/2011,46886.69,0.4709,36792.18,0.16,197.2,13.1
Mercedes-Benz,SLK-Class,Augie,Male,Male,62,fresh-thinking,Argentina,Colonia Wanda,-25.6221943,-54.5655489,Yellow,TRUE,17/11/2002,34665.77,0.2509,41868.14,0.06,157.5,11.7
Volkswagen,Passat,Hubie,Female,Male,70,infrastructure,Indonesia,Suka Makmue,4.1772002,96.3119743,Indigo,TRUE,16/09/2008,51556.02,0.4338,46300.62,0.21,134.8,8.1
Suzuki,Swift,Margalit,Male,Female,65,Configurable,Spain,Albacete,38.5928606,-2.5498208,Red,FALSE,17/03/2008,29750.83,0.483,11680.92,0.03,217.6,9.8
Plymouth,Colt Vista,Ralina,Male,Female,36,strategy,China,Guangning,23.634675,112.44069,Violet,TRUE,22/01/2007,53452.01,0.0488,5285.44,0.23,176.7,14.1
Acura,Integra,Kelcey,Male,Female,42,Devolved,China,Ziketan,35.588399,99.982552,Khaki,TRUE,30/09/2004,52444.66,0.6493,46565.09,0.13,134.7,9.6
BMW,3 Series,Andriette,Female,Female,28,interface,Sweden,Göteborg,57.6983773,11.982711,Puce,TRUE,29/04/2006,30389.26,0.4302,22290.62,0.21,129.2,7.4
GMC,Savana 3500,Wallie,Male,Male,35,hub,Israel,Herzliya Pituah,32.174202,34.802932,Yellow,FALSE,05/12/2019,11471.83,0.2884,26129.22,0.1,225.7,7.1
Mercedes-Benz,E-Class,Winifield,Female,Male,58,static,Greece,Nisí,37.9847063,21.4203066,Pink,TRUE,31/10/2005,20961.48,0.6823,20918.35,0.13,148.4,13.5
Pontiac,Safari,Bartel,Female,Male,24,installation,Poland,Wawrzeńczyce,50.1143147,20.2689645,Goldenrod,FALSE,18/07/2007,11433.41,0.238,40203.43,0.09,170.1,14.3
Mitsubishi,Diamante,Lidia,Female,Female,20,initiative,France,Pontivy,47.7526314,-2.285174,Puce,FALSE,10/12/2007,31353.42,0.3046,26392.11,0.03,202.4,10.5
Nissan,Sentra,Trumaine,Male,Male,61,dynamic,Philippines,Pitogo,7.444229,123.33769,Purple,FALSE,19/05/2013,19906.98,0.0665,38153.72,0.1,204.9,7.9
Audi,S6,Mohammed,Female,Male,44,Down-sized,China,Huyuan,28.572029,109.482078,Violet,TRUE,12/12/2011,51963.2,0.6355,38564.62,0.21,233.4,3.2
Volvo,XC90,Starr,Female,Female,61,User-friendly,China,Qizhen,40.359722,116.658183,Crimson,TRUE,04/04/2020,69946.31,0.0779,42560.95,0.23,126,5.1
Pontiac,Vibe,Tasha,Male,Female,60,circuit,Sweden,Stockholm,59.3412977,18.0347134,Aquamarine,TRUE,12/01/2007,34991.28,0.6385,10114.73,0.16,243.3,5.1
Chevrolet,Camaro,Rona,Female,Female,36,reciprocal,Iran,Abū Mūsā,25.867345,55.0242519,Maroon,FALSE,09/03/2006,26747.29,0.0798,28818.6,0.14,124,9.1
Toyota,Tundra,Dorella,Female,Female,63,extranet,China,Minggang,32.448742,114.038736,Indigo,FALSE,30/12/2014,71292.26,0.0287,26749.7,0.08,162.6,5.3
Chrysler,Concorde,Karlen,Male,Female,70,interface,Indonesia,Malabar,-6.9258108,107.6222719,Crimson,TRUE,29/12/2011,33222.42,0.1755,2385.16,0.17,190,2.6
Ford,Ranger,Nanci,Female,Female,56,migration,East Timor,Maubara,-8.613782,125.2052299,Turquoise,TRUE,25/09/2005,89259.27,0.5488,22563.9,0.11,229,6.3
Jeep,Cherokee,Luciana,Male,Female,25,Graphical User Interface,China,Lop,40.5,90.5,Red,FALSE,26/09/2019,52785.49,0.3713,2063,0.23,123.6,13.5
Buick,Reatta,Emmerich,Male,Male,35,matrices,Peru,Santiago de Chuco,-8.1468836,-78.1721189,Green,TRUE,16/07/2017,47601.6,0.4833,33971.58,0.04,179.6,8.2
Chevrolet,Express 3500,Ron,Male,Male,68,Profound,France,Nîmes,43.8324929,4.3662321,Violet,FALSE,02/04/2012,99856.4,0.3486,46812.9,0.12,180.6,9.7
Audi,S4,Elita,Male,Female,51,utilisation,Luxembourg,Larochette,49.7854424,6.2095603,Pink,FALSE,10/05/2010,75434.92,0.2775,28408.34,0.09,195.2,8
Nissan,Frontier,Jude,Female,Male,32,hardware,Indonesia,Trambalan,-6.7597,111.3245,Fuscia,TRUE,15/08/2018,88687.49,0.0433,7825.67,0.04,128.9,11.3
Lincoln,Navigator,Lamond,Female,Male,68,upward-trending,Belarus,Pruzhany,52.5557638,24.4554644,Violet,FALSE,29/10/2009,98490.6,0.139,13866.19,0.16,193.4,8.2
Mazda,Mazda3,Crissy,Female,Female,62,reciprocal,Ukraine,Dmytrivka,45.6429121,29.3753657,Mauv,TRUE,07/07/2018,54226.43,0.6854,44596.17,0.02,135,3.8
Porsche,Boxster,Ibbie,Female,Female,65,leverage,Indonesia,Kebonagung,-8.1611036,113.6770012,Green,TRUE,24/09/2004,60202.7,0.2239,6336.41,0.03,193.9,4.3
Porsche,911,Reiko,Female,Female,48,capability,Paraguay,Belén,-23.4697466,-57.2635114,Purple,TRUE,19/01/2016,68368.92,0.0519,17496.64,0.16,122,3.3
GMC,Acadia,Tiena,Male,Female,66,array,China,Dadian,36.867795,120.9057,Crimson,TRUE,02/10/2020,42295.53,0.0152,21011.63,0.05,155.8,3.7
Saab,09-May,Rab,Male,Male,27,Cloned,Japan,Nobeoka,32.5496232,131.6597893,Maroon,TRUE,03/01/2016,46255.08,0.0005,15070.24,0.23,212.8,10.2
Audi,200,Loraine,Male,Female,63,Graphic Interface,China,Haolibao,42.654146,122.749282,Purple,FALSE,20/07/2009,20044.45,0.697,8685.69,0.08,219.3,10.7
Acura,Integra,Tiffie,Female,Female,72,Digitized,Kyrgyzstan,Uzgen,40.767421,73.3030715,Aquamarine,TRUE,11/05/2010,75353.39,0.5433,47669.07,0.17,228.5,7.5
Kia,Mentor,Stacee,Male,Female,61,Reactive,China,Nanhu,30.747842,120.783024,Turquoise,FALSE,10/05/2019,25137.95,0.1302,17468,0.03,123,6
Chevrolet,G-Series 2500,Dawn,Female,Female,62,high-level,Guatemala,Comapa,14.113818,-89.917591,Crimson,TRUE,06/12/2020,72901.8,0.3709,12075.89,0.21,139,14.4
BMW,X6 M,Weylin,Female,Male,45,zero tolerance,China,Anzi,30.638674,119.680353,Red,TRUE,30/08/2012,53955.13,0.1279,46041.48,0.07,170.4,4.2
Honda,Fit,Reinwald,Male,Male,56,archive,China,Zhongba,29.770279,84.03153,Red,FALSE,15/03/2013,15472.24,0.4671,36015.85,0.03,123.8,3.4
Buick,LeSabre,Minna,Male,Female,35,portal,Indonesia,Pasirjaya,-6.1788812,107.5209304,Puce,TRUE,22/12/2004,26619.29,0.4346,35182.02,0.05,142.3,4
GMC,Acadia,Derril,Female,Male,58,bi-directional,France,Cluses,46.068811,6.568907,Fuscia,FALSE,06/10/2007,25824.39,0.04,13809.37,0.06,208.3,5.8
Ford,LTD Crown Victoria,Loleta,Female,Female,60,Customizable,China,Huishangang,28.285697,112.251062,Yellow,FALSE,13/06/2011,64784.05,0.4047,3290.12,0.18,170.8,11.8
Mazda,Familia,Osborn,Male,Male,35,Synergized,Brazil,Penha,-26.8039789,-48.6489134,Puce,TRUE,08/05/2007,35845.44,0.6434,19195.16,0.23,178.2,12.5
Ford,Falcon,Imogene,Female,Female,65,policy,Thailand,Dan Khun Thot,15.1786657,101.7637775,Orange,FALSE,23/11/2005,42556.28,0.3935,35319.63,0.17,132.5,11.9
Volkswagen,rio,Darin,Female,Male,45,complexity,Niger,Tessaoua,13.7558622,7.986535,Orange,FALSE,13/07/2014,57802.37,0.1709,10371.82,0.19,186.2,4.9
Lexus,LS,Ibrahim,Male,Male,34,Upgradable,China,Qiulu,42.3683369,125.4352358,Yellow,TRUE,12/09/2013,41087.15,0.2159,12771.89,0.14,133.3,7.7
Ford,F350,Beatrice,Male,Female,48,application,Russia,Rublëvo,55.7242814,37.1853286,Khaki,FALSE,25/09/2011,57125.69,0.1836,49805.27,0.21,242.7,9.3
Volvo,S60,Bel,Male,Female,65,infrastructure,Brazil,Firminópolis,-16.6481974,-50.3069088,Crimson,TRUE,20/02/2008,31124.39,0.2221,6858.09,0.05,230.4,6.8
Ford,LTD Crown Victoria,Silvain,Female,Male,48,disintermediate,Brazil,Codajás,-3.8398302,-62.0610928,Turquoise,FALSE,05/02/2009,88303.89,0.1696,47489.79,0.16,126.4,13.3
Volkswagen,Beetle,Merv,Female,Male,70,toolset,Indonesia,Riangkroko,-8.1544,122.789,Violet,FALSE,26/02/2009,91974.92,0.0539,9958.27,0.06,127.9,3.5
Jaguar,XK Series,Billie,Female,Female,60,Synchronised,Indonesia,Aikmel,-8.5277646,116.5019976,Pink,TRUE,07/04/2016,38896.65,0.0802,37085.67,0.18,215.5,2.5
Land Rover,Range Rover,Marris,Male,Female,40,core,Russia,Gorki Vtoryye,55.72565,37.1635,Maroon,FALSE,02/04/2017,64304.61,0.121,20671.54,0.12,141.1,14.8
Chevrolet,Suburban 2500,Benedicto,Female,Male,32,Team-oriented,Denmark,København,55.6689972,12.5409879,Blue,FALSE,26/11/2002,58800.42,0.1572,33541.16,0.02,158.9,7
Chevrolet,Tahoe,Ancell,Male,Male,39,Re-contextualized,Portugal,Oliveira de Frades,40.7322554,-8.1737805,Yellow,TRUE,29/04/2013,67160.28,0.6978,27824.55,0.21,234.1,9.7
Kia,Rondo,Jemie,Male,Female,73,application,Turkmenistan,Gumdag,39.2097706,54.594037,Goldenrod,TRUE,30/03/2005,69041.64,0.0386,33157.58,0.08,159.2,13.6
Ford,Bronco,Morry,Male,Male,70,Fundamental,Slovenia,Lovrenc na Pohorju,46.5402775,15.3884817,Teal,TRUE,08/10/2013,60747.94,0.6589,25684.77,0.1,229.6,14.3
Ford,Thunderbird,Jyoti,Female,Female,35,application,Dominican Republic,Matanzas,18.4355719,-69.9506496,Red,TRUE,22/11/2019,53569.46,0.2493,41255.91,0.05,186,10.7
Chrysler,Pacifica,Toma,Male,Female,26,encryption,Philippines,Tiwi,13.4570619,123.6791749,Fuscia,FALSE,29/03/2010,44365.92,0.2006,34261.97,0.24,191.1,14.3
Ford,Festiva,Goldi,Male,Female,44,Managed,China,Zhanggongmiao,34.000317,115.319842,Mauv,FALSE,19/12/2005,46854.69,0.4672,21035.61,0.09,168.9,9.2
Suzuki,Esteem,Dianna,Female,Female,75,archive,Venezuela,Santa Elena de Uairén,4.6064435,-61.1053691,Maroon,FALSE,19/12/2012,20018.42,0.0589,40642.7,0.15,212.7,12.6
Hyundai,Veracruz,Booth,Male,Male,22,didactic,Indonesia,Jembangan,-7.6629639,109.7680967,Red,FALSE,05/05/2016,81667.3,0.0855,48212.64,0.23,227.2,9.1
Volkswagen,CC,Lil,Female,Female,58,support,China,Xiangyang,32.009016,112.122426,Red,FALSE,12/11/2018,65011.52,0.66,31866.04,0.09,158.6,12.5
Chevrolet,Blazer,Gill,Female,Male,53,mobile,France,Marne-la-Vallée,48.8168007,2.6402346,Yellow,FALSE,12/03/2009,72896.31,0.0382,21305.34,0.08,180.6,15
Mitsubishi,Lancer Evolution,Zebadiah,Male,Male,25,internet solution,Brazil,Cruz das Almas,-12.6735557,-39.1016848,Turquoise,FALSE,09/04/2017,47091.31,0.4115,24544.81,0.17,174.1,13.5
Chevrolet,S10,Saudra,Male,Female,61,explicit,Indonesia,Suka Makmue,4.1772002,96.3119743,Turquoise,FALSE,24/07/2018,70138.13,0.253,44081.7,0.03,128.9,10.4
Hyundai,Genesis,Arlana,Male,Female,63,orchestration,Belarus,Horad Rechytsa,52.36389,30.39472,Pink,TRUE,16/09/2017,60411,0.0296,29731.27,0.01,229.6,3.9
Cadillac,Catera,Ira,Male,Female,29,Inverse,Greece,Pýli,39.45978,21.6225718,Puce,FALSE,06/06/2016,66652.7,0.0829,29868.71,0.17,240.3,5.6
Suzuki,Kizashi,Onida,Female,Female,32,demand-driven,Japan,Mitsuke,34.7263302,137.8550711,Turquoise,FALSE,20/05/2017,60996.04,0.0768,41897.15,0.07,171.4,13.9
Cadillac,CTS,Alvy,Male,Male,75,Open-source,Russia,Североморск-3,69.0736487,33.4255804,Green,TRUE,24/02/2012,81852.78,0.5469,43238.84,0.25,132.9,5.8
Suzuki,XL7,Sybille,Female,Female,32,portal,China,Juexi,29.471039,121.948692,Maroon,FALSE,20/02/2010,83721.05,0.2996,14383.09,0.21,179,9.9
Buick,Verano,Brandy,Male,Female,51,forecast,Brazil,Ijuí,-28.3833642,-53.929557,Yellow,FALSE,16/05/2008,49221.77,0.6033,40525.63,0.03,161,3.5
Nissan,JUKE,Cara,Male,Female,39,Multi-channelled,Afghanistan,Sar Chakān,35.70178,65.23055,Teal,TRUE,24/03/2005,51022.3,0.0306,10083.72,0.2,124.8,5.2
Nissan,240SX,Simonette,Male,Female,66,matrix,China,Tongqiao,23.035191,114.300299,Indigo,FALSE,14/05/2012,50528.3,0.0075,46840.71,0.14,240.9,2.7
Acura,MDX,Lauritz,Female,Male,62,Visionary,Indonesia,Magepanda,-8.553113,122.0155491,Crimson,TRUE,22/02/2016,44764.33,0.5936,22503.57,0.02,141.2,7
Land Rover,Range Rover Sport,Jehanna,Female,Female,35,Secured,Yemen,Al Qurḩ,16.73333,51.48333,Mauv,FALSE,27/06/2003,53548.47,0.43,47104.55,0.16,158.4,5.4
Land Rover,Range Rover,Frannie,Male,Female,42,fault-tolerant,Brazil,Bariri,-22.075317,-48.7417603,Green,TRUE,26/03/2011,91745.39,0.4916,14088.43,0.17,201.4,8.3
Mercedes-Benz,SL-Class,Alexio,Female,Male,66,needs-based,Canada,Alma,48.55009,-71.6491,Turquoise,FALSE,28/07/2018,38402.19,0.4067,9013.89,0.14,189.2,14.9
Chevrolet,Avalanche,Alyosha,Female,Male,31,knowledge base,Indonesia,Pesek,-6.352044,106.628299,Purple,TRUE,05/07/2009,88498.63,0.5245,35968.39,0.11,147.6,7.6
Lexus,HS,Laney,Male,Female,34,executive,Canada,Hearst,49.68351,-83.66654,Fuscia,TRUE,03/09/2007,82987.99,0.306,34320.96,0.03,133.9,3.8
Lincoln,Town Car,Trudy,Male,Female,23,protocol,Macedonia,Kochani,41.9121057,22.4068944,Blue,FALSE,14/02/2005,31538.81,0.5785,14908.04,0.19,178.3,9.4
Lamborghini,Gallardo,Wernher,Male,Male,61,Focused,China,Lantian,34.151624,109.323479,Turquoise,FALSE,24/06/2002,98471.68,0.6409,9213.48,0.14,153.9,5.2
Cadillac,Escalade EXT,Olympe,Female,Female,50,bandwidth-monitored,China,Partang,29.274384,90.253717,Goldenrod,FALSE,18/11/2003,60148.72,0.3479,17172.15,0.08,247.6,3
Scion,xB,Obadiah,Male,Male,37,Multi-lateral,South Africa,Deneysville,-26.892953,28.0976369,Yellow,TRUE,24/12/2014,12751.2,0.2086,4994.36,0.19,123.5,8.5
Cadillac,Escalade,Austen,Female,Male,29,solution-oriented,Azerbaijan,Terter,40.3443875,46.9376519,Green,TRUE,05/01/2019,34818.38,0.2156,40153.51,0.08,129,4.2
Porsche,911,Prentiss,Female,Male,35,Extended,Bulgaria,Velingrad,42.0275439,23.9915523,Orange,TRUE,15/06/2015,94347.67,0.5192,44161.88,0.24,123.2,9.2
Plymouth,Horizon,Cherilyn,Male,Female,68,methodical,Sweden,Onsala,57.4395298,12.0487391,Maroon,TRUE,20/08/2014,38887.7,0.4716,44098.35,0.1,120.8,7.9
Buick,Park Avenue,Jackelyn,Male,Female,73,contextually-based,Bulgaria,Kyustendil,42.3223434,22.7092535,Fuscia,TRUE,28/01/2014,37032.46,0.3049,9205.33,0.12,211.5,4.4
Dodge,Caravan,Rex,Female,Male,57,solution,Philippines,Pio,15.7924989,120.988562,Indigo,TRUE,10/08/2016,17240.76,0.1816,4856.37,0.17,199.6,5.5
Citroën,CX,Merl,Male,Female,44,Configurable,Indonesia,Bondokodi,-9.5899907,118.9907046,Pink,TRUE,27/10/2016,49662.85,0.0795,35195.25,0.08,138.8,3.1
Saturn,VUE,Hamil,Female,Male,49,throughput,China,Keyi,31.2266233,121.4618377,Mauv,TRUE,12/09/2017,28316.59,0.2344,20627.97,0.21,127.9,9.4
Cadillac,SRX,Bonnibelle,Female,Female,71,bottom-line,Panama,Las Tablas,7.7657031,-80.2711588,Khaki,TRUE,28/03/2002,86918.78,0.4591,48997.76,0.19,227.3,5.2
Nissan,350Z,Jeanna,Female,Female,21,firmware,Thailand,Srinagarindra,13.7051354,100.6461557,Mauv,FALSE,13/11/2019,70201.87,0.2349,11915.79,0.14,177.2,14.2
Dodge,Durango,Alfie,Female,Male,20,encompassing,Philippines,Cogon,10.266893,123.949939,Pink,FALSE,24/10/2009,64912.35,0.3516,38553.75,0.08,188.8,13.3
Porsche,911,Travers,Male,Male,20,cohesive,China,Huangqi,44.284636,129.459707,Yellow,TRUE,14/06/2008,35410.64,0.5236,26208.99,0.17,126.4,12.3
Honda,Civic,Corabel,Female,Female,54,Grass-roots,Indonesia,Mantar,-8.6450837,116.8085683,Yellow,TRUE,17/01/2006,18386.28,0.1739,18209.07,0.17,215.8,8.8
Nissan,Pathfinder,Wilburt,Female,Male,40,flexibility,Indonesia,Bancak Wetan,-7.5273,110.336609,Yellow,TRUE,14/06/2006,87637.79,0.1641,40367.77,0.1,171.4,5.1
Volkswagen,Passat,Roma,Male,Male,30,client-server,Poland,Zebrzydowice,49.8545281,18.6057328,Orange,FALSE,15/08/2018,39417.29,0.1721,7270.3,0.19,220.1,3.2
Ford,Escort,Dale,Male,Male,68,Persevering,Colombia,Armenia,4.4721794,-75.7255192,Maroon,FALSE,29/06/2009,95064.09,0.1003,26302.72,0.23,169.8,9
Suzuki,Swift,Moira,Female,Female,22,Re-engineered,Cyprus,Meneou,34.8582652,33.6007892,Indigo,FALSE,13/01/2018,54212.86,0.1449,28301.27,0.25,236.2,5.5
Dodge,Ram 1500 Club,Brena,Male,Female,36,analyzing,Bulgaria,Kostinbrod,42.8130176,23.2154337,Crimson,FALSE,15/09/2007,82286.38,0.026,39368.24,0.23,227.4,6.1
Dodge,Ram 1500 Club,Ruth,Male,Female,42,Vision-oriented,Philippines,Marilao,14.7869469,120.9952041,Indigo,FALSE,17/08/2018,69720,0.5361,45481.1,0.17,247.7,5.4
Hummer,H2,Mill,Male,Male,54,Persistent,Nigeria,Owo,7.198851,5.593239,Orange,TRUE,26/04/2008,57025.54,0.3441,46934.45,0.22,164.6,7.1
Dodge,Dakota Club,Sheela,Female,Female,60,leverage,Ukraine,Zhashkiv,49.2412468,30.098993,Khaki,FALSE,29/09/2018,37531.57,0.3213,45738.7,0.19,232.1,9.4
Dodge,Ram Wagon B250,Gusty,Female,Female,32,systemic,China,Dawan,39.917717,116.418465,Red,TRUE,22/08/2007,35527.04,0.4473,17577.22,0.11,129.6,10
Pontiac,Grand Prix,El,Male,Male,67,Centralized,China,Daming,36.285616,115.147814,Green,FALSE,02/09/2008,36197.02,0.3258,17185.43,0.17,133.9,11.7
Acura,SLX,Gwendolyn,Female,Female,58,Team-oriented,China,Sui’an,24.115578,117.618772,Turquoise,TRUE,19/02/2004,13173.12,0.5449,40432.15,0.18,172.7,10.2
Ford,Bronco II,Astra,Female,Female,24,didactic,United States,Bakersfield,35.1268513,-119.1855785,Green,TRUE,15/08/2014,74996.72,0.3651,46700.23,0.07,191.3,2.4
Kia,Optima,Carmencita,Male,Female,38,Innovative,South Korea,Hwasun,35.0645029,126.9864799,Orange,FALSE,01/04/2011,72652.66,0.0766,9667.79,0.24,173.7,11.1
Pontiac,Sunfire,Erskine,Male,Male,36,homogeneous,Thailand,Ban Talat Bueng,13.0742447,101.0084698,Purple,TRUE,29/08/2018,51458.61,0.5966,38076.48,0.17,245.1,6.2
Dodge,Dakota Club,Meta,Male,Female,45,array,Portugal,Sezures,40.7003439,-7.6302454,Blue,FALSE,28/03/2005,94269.6,0.4108,30286.33,0.08,136.5,11.9
Acura,MDX,Cody,Male,Male,54,orchestration,Slovenia,Zasip,46.388909,14.1071599,Aquamarine,FALSE,01/12/2013,85639.79,0.2064,45174.95,0.22,202.4,2.1
Aston Martin,Vantage,Barnard,Male,Male,50,Object-based,Serbia,Samoš,45.1611659,20.7866062,Green,TRUE,03/10/2015,53876.43,0.6206,38939.29,0.08,227.3,4.7
Dodge,Ram Wagon B150,Buffy,Female,Female,66,product,Peru,Chojata,-16.4,-70.733333,Indigo,FALSE,11/04/2006,36784.88,0.4235,7381.01,0.05,192.4,13.9
BMW,325,Simone,Female,Female,45,intermediate,Brazil,Gaspar,-26.9265749,-48.9561869,Puce,FALSE,05/09/2010,78747.24,0.5322,11966.06,0.24,124.5,6.7
Chevrolet,S10 Blazer,Angie,Male,Female,74,Centralized,Greece,Lagkadás,40.7512099,23.0695911,Khaki,TRUE,18/09/2013,76762.54,0.6435,42625.94,0.23,121.9,6.5
Alfa Romeo,Spider,Emlen,Male,Male,45,database,Indonesia,Pedamaran,-3.4206623,104.9856176,Orange,FALSE,18/06/2020,23716.57,0.2917,29719.3,0.2,177.1,12.8
Ford,Focus,Waylan,Male,Male,52,human-resource,Philippines,Cogon,10.266893,123.949939,Red,FALSE,25/07/2004,25479.96,0.0134,43771.66,0.03,240.8,3.7
MINI,Cooper,Nikkie,Male,Female,44,Progressive,China,Gyangkar,28.363741,87.771182,Blue,TRUE,15/08/2017,36275.65,0.4663,19817.77,0.04,129,11.8
Mazda,MX-5,Louella,Female,Female,21,holistic,Argentina,Intendente Alvear,-34.566408,-58.551112,Pink,TRUE,03/01/2002,74550.64,0.0907,44103.12,0.07,177.8,4.1
